image_sha256,frac,mean_pct,sd_pct,n_crops,dataset
3e6c37fd0499434fe4777c1eff63b3ffa0a59e6fb711ecb7d915e7ba9aeae69e,0.5,5.42625,0.6129072989799168,8,autoqc_bench_test
3f4c1ec88ce0e884c11b075263ea6bfd135efa47ce485380bcd7f61a1c5f423e,0.25,1.9975,1.2199268127930578,8,autoqc_bench_test
3f4c1ec88ce0e884c11b075263ea6bfd135efa47ce485380bcd7f61a1c5f423e,0.5,2.135,0.31085136549253173,8,autoqc_bench_test
3fad46bd589ca581db2f7b680191bb9cd4f32d3c2c9af731424a754eb7f7a44d,0.25,24.48375,36.107354192542466,8,evican_eval2019
3fad46bd589ca581db2f7b680191bb9cd4f32d3c2c9af731424a754eb7f7a44d,0.5,34.53125,27.318603518743153,8,evican_eval2019
4017ec2466f5816640446da989ed5fd125b2c053ab47b5995c4b41306001a2f3,0.25,3.85,1.1629027720075555,8,autoqc_bench_test
4017ec2466f5816640446da989ed5fd125b2c053ab47b5995c4b41306001a2f3,0.5,4.8375,0.42704131616775165,8,autoqc_bench_test
416325b251885f55b8161e4a314d458aa76c4263539375fb5042cdacf136b631,0.25,4.04125,1.7802843873943286,8,autoqc_bench_test
416325b251885f55b8161e4a314d458aa76c4263539375fb5042cdacf136b631,0.5,3.39375,0.7306736128884281,8,autoqc_bench_test
436955cb219003d713b49245ea71f79c03f1356322bba079476aac94afae57a6,0.25,0.23875000000000002,0.18357073373965221,8,autoqc_bench_test
436955cb219003d713b49245ea71f79c03f1356322bba079476aac94afae57a6,0.5,0.12375,0.047790465277381136,8,autoqc_bench_test
44a89ab7c0c35f974873a7468700a43b2c06c2313bdf880300c43988554c3e90,0.25,0.11875,0.17537205348303686,8,autoqc_bench_test
44a89ab7c0c35f974873a7468700a43b2c06c2313bdf880300c43988554c3e90,0.5,1.56,3.808449253211301,8,autoqc_bench_test
452663d7752ddfc155190904b86ebe56e0f66f20ea6862b011d853f2d7528c5e,0.25,1.49,1.0417841838472524,8,autoqc_bench_test
452663d7752ddfc155190904b86ebe56e0f66f20ea6862b011d853f2d7528c5e,0.5,1.1075,0.40682569099940447,8,autoqc_bench_test
45eb1ac84c0e907114fb5470e553caccef2a438e0ff13cab1f229bfa1addea3a,0.25,0.57,0.603750184856523,8,autoqc_bench_test
45eb1ac84c0e907114fb5470e553caccef2a438e0ff13cab1f229bfa1addea3a,0.5,0.9025,0.49839026589898117,8,autoqc_bench_test
466180daa04a72640a741d5c971da1b972f6c7c4314d3d6ea7a63ada48d65057,0.25,0.16625,0.47022600948905413,8,autoqc_bench_test
466180daa04a72640a741d5c971da1b972f6c7c4314d3d6ea7a63ada48d65057,0.5,0.085,0.11735173015950201,8,autoqc_bench_test
468b5f1258f10230ebe3c2d19a5d15a41c96ca9d8cca953c4af01e403d162cc7,0.25,0.66625,1.0816909711848655,8,autoqc_bench_test
468b5f1258f10230ebe3c2d19a5d15a41c96ca9d8cca953c4af01e403d162cc7,0.5,0.7325,0.23974689034181745,8,autoqc_bench_test
4835faf3d2b71c5384265ca7f35ebd96e2b972486600f7daf9c74e1f92748781,0.25,0.49125,0.28382275656271316,8,autoqc_bench_test
4835faf3d2b71c5384265ca7f35ebd96e2b972486600f7daf9c74e1f92748781,0.5,0.445,0.21071307505705478,8,autoqc_bench_test
49e80e169938b87003b01684b3a1f6e3ac48c707d9a1656aaafb7d9d9809c709,0.25,10.44375,22.996438815918555,8,autoqc_bench_test
49e80e169938b87003b01684b3a1f6e3ac48c707d9a1656aaafb7d9d9809c709,0.5,84.1125,18.97090686137215,8,autoqc_bench_test
4c9bdd992f5bcf3a001f6eb78367cc6e34c0df0c4c624125942e1a2279a4f203,0.25,10.0775,10.16917857337272,8,autoqc_bench_test
4c9bdd992f5bcf3a001f6eb78367cc6e34c0df0c4c624125942e1a2279a4f203,0.5,23.38375,6.074673271637154,8,autoqc_bench_test
4cd9db62d79c83d0dec4c4f5b061ede4cdead61c5a3889c3be0a764eebe5b087,0.25,0.09125,0.20406144032759208,8,evican_eval2019
4cd9db62d79c83d0dec4c4f5b061ede4cdead61c5a3889c3be0a764eebe5b087,0.5,3.87,9.265957663866775,8,evican_eval2019
4cf384a13f7e6f481e246ba736a9e5f01ee8c682c60d9380b635591e302fdb73,0.25,9.1525,3.065400230219305,8,autoqc_bench_test
4cf384a13f7e6f481e246ba736a9e5f01ee8c682c60d9380b635591e302fdb73,0.5,9.0625,1.4430696448889773,8,autoqc_bench_test
4db1c75dc6fe628dca869804ff3078c706355e1f4b5a67adba522e1d1b843b90,0.25,0.5050000000000001,0.9389812108267739,8,evican_eval2019
4db1c75dc6fe628dca869804ff3078c706355e1f4b5a67adba522e1d1b843b90,0.5,0.92375,2.612759556484293,8,evican_eval2019
4dfd3da8a44cb9208ccc1ce1ad7eae2bf54b31bb430c0273228db5ccb3859469,0.25,3.3575,1.1899549811412435,8,autoqc_bench_test
4dfd3da8a44cb9208ccc1ce1ad7eae2bf54b31bb430c0273228db5ccb3859469,0.5,4.1000000000000005,1.2712198865656563,8,autoqc_bench_test
4e283131742832326d95dae0d4c5c4d0a7ea17d13c4487d93a3fa1c6c744df5a,0.25,1.5399999999999998,4.307495128925195,8,evican_eval2019
4e283131742832326d95dae0d4c5c4d0a7ea17d13c4487d93a3fa1c6c744df5a,0.5,4.9275,3.902430561293088,8,evican_eval2019
50825b766d7dbd8e7e6c9571ce9a9bf1839232dd5468971c9bf97b9b3175af34,0.25,5.00125,5.127796623725019,8,autoqc_bench_test
50825b766d7dbd8e7e6c9571ce9a9bf1839232dd5468971c9bf97b9b3175af34,0.5,5.49125,2.3204890956126345,8,autoqc_bench_test
517db38dd3963c663c84be909c02cd298a37184f363ef21eaed9f286762dfd7c,0.25,0.0,0.0,8,evican_eval2019
517db38dd3963c663c84be909c02cd298a37184f363ef21eaed9f286762dfd7c,0.5,3.15125,1.7686834288330324,8,evican_eval2019
53e2856f79f9b6d80b96a8f4fcfc84d0dcd671310c6f3c2fca0a894212fed0bb,0.25,0.0,0.0,8,evican_eval2019
53e2856f79f9b6d80b96a8f4fcfc84d0dcd671310c6f3c2fca0a894212fed0bb,0.5,0.00875,0.024748737341529166,8,evican_eval2019
