image_sha256,frac,mean_pct,sd_pct,n_crops,dataset,sequence_id
23b918e04b2d71d477da5fbbadd531d79c10850b62fb6848d1283ec312dc3e3f,0.25,8.365,4.65159829162694,4,c2c12,c2c12_090325_exp1_F0007_Data
23b918e04b2d71d477da5fbbadd531d79c10850b62fb6848d1283ec312dc3e3f,0.5,8.0,2.5580852214107335,4,c2c12,c2c12_090325_exp1_F0007_Data
23e8c5b92fd040c6105bb02157b50a724f2e4d53e40b08f742774a780bfa87f3,0.25,14.157499999999999,11.893699662706581,4,c2c12,c2c12_090303_exp1_F0003_Data
23e8c5b92fd040c6105bb02157b50a724f2e4d53e40b08f742774a780bfa87f3,0.5,16.2675,4.21791714001117,4,c2c12,c2c12_090303_exp1_F0003_Data
23fb4bb0bdca05a226f2d6bda551bea750ac431a647497731c6606b7c06fe85e,0.25,17.46,7.124404068645555,4,c2c12,c2c12_090318_exp1_F0007_Data
23fb4bb0bdca05a226f2d6bda551bea750ac431a647497731c6606b7c06fe85e,0.5,20.7225,3.2884684885216715,4,c2c12,c2c12_090318_exp1_F0007_Data
240e416c7673b1cfa1d9defe55f205ab28c9178f11bb62912671a789e7b3abff,0.25,8.6725,4.755869180987495,4,c2c12,c2c12_090325_exp1_F0016_Data
240e416c7673b1cfa1d9defe55f205ab28c9178f11bb62912671a789e7b3abff,0.5,10.7625,1.144097169532961,4,c2c12,c2c12_090325_exp1_F0016_Data
246100fc21c64fc89cc27b63740c978e5ad7f8627170ebc05f65c93a8dc5e88f,0.25,16.895,2.455232507659237,4,c2c12,c2c12_090325_exp1_F0016_Data
246100fc21c64fc89cc27b63740c978e5ad7f8627170ebc05f65c93a8dc5e88f,0.5,13.8025,1.9327075136536656,4,c2c12,c2c12_090325_exp1_F0016_Data
24728acabca61d5b5cb9dbece35256ec25200223382cd301fc3a3f1d1935c148,0.25,17.9975,8.220038016943716,4,c2c12,c2c12_090318_exp1_F0016_Data
24728acabca61d5b5cb9dbece35256ec25200223382cd301fc3a3f1d1935c148,0.5,17.3925,2.301121103578283,4,c2c12,c2c12_090318_exp1_F0016_Data
24a6a512eefc405826a7bddd1341d90ad31fb3ebdbb01e62e36c532c15898566,0.25,8.942499999999999,3.1042162188438693,4,c2c12,c2c12_090325_exp1_F0016_Data
24a6a512eefc405826a7bddd1341d90ad31fb3ebdbb01e62e36c532c15898566,0.5,13.145,1.8745043789403824,4,c2c12,c2c12_090325_exp1_F0016_Data
24a8d7cf29bd517184d5ac260baeb6953096e870e29b4931fbeae81f3a9b4d12,0.25,25.5475,5.579249501501077,4,c2c12,c2c12_090303_exp1_F0001_Data
24a8d7cf29bd517184d5ac260baeb6953096e870e29b4931fbeae81f3a9b4d12,0.5,30.195,1.1775822688882507,4,c2c12,c2c12_090303_exp1_F0001_Data
24ac62ba77d6ece1fddb8e8d80c54a83241c6d076487308b0759654c2a5648d7,0.25,32.4025,5.89897943150621,4,c2c12,c2c12_090325_exp1_F0011_Data
24ac62ba77d6ece1fddb8e8d80c54a83241c6d076487308b0759654c2a5648d7,0.5,38.0025,5.7760042416881925,4,c2c12,c2c12_090325_exp1_F0011_Data
24b4822c5255c9fb4b1e879ec875ae9e080e7a9a3e657351a89d7acbb56fb0c2,0.25,9.315,2.7735116128595294,4,c2c12,c2c12_090325_exp1_F0013_Data
24b4822c5255c9fb4b1e879ec875ae9e080e7a9a3e657351a89d7acbb56fb0c2,0.5,11.1075,1.8874564012624682,4,c2c12,c2c12_090325_exp1_F0013_Data
24eff7172bcc7593de378cd99ade423ba09ef26a67cc5be40f6aab4c9a301849,0.25,2.9425,2.999481899706459,4,c2c12,c2c12_090303_exp1_F0016_Data
24eff7172bcc7593de378cd99ade423ba09ef26a67cc5be40f6aab4c9a301849,0.5,4.0375,0.7210813638788159,4,c2c12,c2c12_090303_exp1_F0016_Data
24f96588dacd6860934eb77d611098f9980a61d566a8528801a3932598967c92,0.25,47.415,21.6396680504423,4,c2c12,c2c12_090318_exp1_F0013_Data
24f96588dacd6860934eb77d611098f9980a61d566a8528801a3932598967c92,0.5,57.3675,16.638219806617936,4,c2c12,c2c12_090318_exp1_F0013_Data
24fbcbaed059bc680a6a146a9b1b1226c96c204199480cd4470630ef029976ab,0.25,3.765,1.3553474339322251,4,c2c12,c2c12_090318_exp1_F0003_Data
24fbcbaed059bc680a6a146a9b1b1226c96c204199480cd4470630ef029976ab,0.5,4.7475000000000005,1.3404072764151442,4,c2c12,c2c12_090318_exp1_F0003_Data
251a7bc48f913c69440c9bbb9dc488bc6bb2c27f27c9df8116abc7c1037e9734,0.25,21.340000000000003,6.718442279774879,4,c2c12,c2c12_090318_exp1_F0018_Data
251a7bc48f913c69440c9bbb9dc488bc6bb2c27f27c9df8116abc7c1037e9734,0.5,28.884999999999998,4.323767647164527,4,c2c12,c2c12_090318_exp1_F0018_Data
252d3516ea6a53e87c519e6a89cfbe9ebece1f859dbfee1a4038c74f4f881ce6,0.25,17.37,3.2325222350356704,4,c2c12,c2c12_090303_exp1_F0001_Data
252d3516ea6a53e87c519e6a89cfbe9ebece1f859dbfee1a4038c74f4f881ce6,0.5,18.002499999999998,0.8467339212133489,4,c2c12,c2c12_090303_exp1_F0001_Data
254a9447b76c64f311e31f62d8946ec5f9ac3ed9946603dd1c135a3b40be9020,0.25,16.525,16.869764866964406,4,c2c12,c2c12_090303_exp1_F0003_Data
254a9447b76c64f311e31f62d8946ec5f9ac3ed9946603dd1c135a3b40be9020,0.5,17.4575,3.925696328890794,4,c2c12,c2c12_090303_exp1_F0003_Data
256b24c605814709570ef1e04f704784509731952ad887e3a1df4326dd8f91a4,0.25,5.407500000000001,5.419983856064518,4,c2c12,c2c12_090325_exp1_F0018_Data
256b24c605814709570ef1e04f704784509731952ad887e3a1df4326dd8f91a4,0.5,9.035,2.828668709245865,4,c2c12,c2c12_090325_exp1_F0018_Data
2571822e6d1aee7bc1050401885048cce47bf31f85efdf141f6538fd93ccc77e,0.25,11.74,4.954116133748448,4,c2c12,c2c12_090325_exp1_F0013_Data
2571822e6d1aee7bc1050401885048cce47bf31f85efdf141f6538fd93ccc77e,0.5,14.2,1.6174877639928742,4,c2c12,c2c12_090325_exp1_F0013_Data
257a87d3b9648bd8188c50265384bc0294b7f3b8aa9351baa5915817d6237426,0.25,11.605,5.943604405857891,4,c2c12,c2c12_090303_exp1_F0003_Data
257a87d3b9648bd8188c50265384bc0294b7f3b8aa9351baa5915817d6237426,0.5,12.9575,3.1726159027948326,4,c2c12,c2c12_090303_exp1_F0003_Data
25815e613f223df7950c1c6301d7eabc29fd00dbfe45b3ce5965a4c0a766921e,0.25,3.66,4.699581541655243,4,c2c12,c2c12_090318_exp1_F0001_Data
25815e613f223df7950c1c6301d7eabc29fd00dbfe45b3ce5965a4c0a766921e,0.5,3.09,1.3262227062852856,4,c2c12,c2c12_090318_exp1_F0001_Data
258781f37a0949463e0c25ad18dcfe86c488d0339938fe6c708eab3eda334f7a,0.25,14.375,5.277534146423562,4,c2c12,c2c12_090318_exp1_F0003_Data
258781f37a0949463e0c25ad18dcfe86c488d0339938fe6c708eab3eda334f7a,0.5,20.237499999999997,2.137855233639544,4,c2c12,c2c12_090318_exp1_F0003_Data
258a1ef472bdcccf7722ed6bdd99937b5883b1f6963dbf8b43ec9f914d8c04b7,0.25,18.0125,17.01550738787024,4,c2c12,c2c12_090303_exp1_F0012_Data
258a1ef472bdcccf7722ed6bdd99937b5883b1f6963dbf8b43ec9f914d8c04b7,0.5,31.722499999999997,6.814471733010565,4,c2c12,c2c12_090303_exp1_F0012_Data
259b2f492b4e3f2b079d1a0e59f8811ce3dad1a5f32c8344a73f6b0ad509e289,0.25,3.895,2.0274532464810786,4,c2c12,c2c12_090303_exp1_F0016_Data
259b2f492b4e3f2b079d1a0e59f8811ce3dad1a5f32c8344a73f6b0ad509e289,0.5,6.98,0.55075705472861,4,c2c12,c2c12_090303_exp1_F0016_Data
25bb7b0e1bdc1998aabd261593b83f99cfa6d138ae5247b112e44787d1eb1aaa,0.25,6.505000000000001,7.30984951965497,4,c2c12,c2c12_090303_exp1_F0012_Data
25bb7b0e1bdc1998aabd261593b83f99cfa6d138ae5247b112e44787d1eb1aaa,0.5,5.4399999999999995,1.9909294311953902,4,c2c12,c2c12_090303_exp1_F0012_Data
25c396a0fd2458d6d616b0de8fba97852e8a20682e8dad01166e1b52ff6aa10b,0.25,34.955,8.67520797060989,4,c2c12,c2c12_090303_exp1_F0014_Data
25c396a0fd2458d6d616b0de8fba97852e8a20682e8dad01166e1b52ff6aa10b,0.5,37.894999999999996,2.3067509618508932,4,c2c12,c2c12_090303_exp1_F0014_Data
25f26aed21ad4993758460c05344ffa73fef39513cb9cc39ed299ad17fa03517,0.25,34.94,22.614019250603523,4,c2c12,c2c12_090318_exp1_F0001_Data
25f26aed21ad4993758460c05344ffa73fef39513cb9cc39ed299ad17fa03517,0.5,27.6875,7.344786699875402,4,c2c12,c2c12_090318_exp1_F0001_Data
25fb56bbb6c9b4782ba9ba8207c5e2a0dfaa76cffa84b650a742ab11fa51d460,0.25,16.445,7.052703973181728,4,c2c12,c2c12_090303_exp1_F0001_Data
25fb56bbb6c9b4782ba9ba8207c5e2a0dfaa76cffa84b650a742ab11fa51d460,0.5,20.4325,1.6469036604084246,4,c2c12,c2c12_090303_exp1_F0001_Data
260978225cdcb0797f205fe110406d88471be3e6b144de63c8334d7e52f602b9,0.25,4.3525,2.1082279288539936,4,c2c12,c2c12_090303_exp1_F0007_Data
260978225cdcb0797f205fe110406d88471be3e6b144de63c8334d7e52f602b9,0.5,4.35,1.0022973610660662,4,c2c12,c2c12_090303_exp1_F0007_Data
265d5d2274512e205cd7da0db8109980c0c6eb36ebef98bc391347d4e5175606,0.25,4.8575,3.983736729922465,4,c2c12,c2c12_090318_exp1_F0007_Data
265d5d2274512e205cd7da0db8109980c0c6eb36ebef98bc391347d4e5175606,0.5,6.5975,1.7587187571259562,4,c2c12,c2c12_090318_exp1_F0007_Data
266b387dadea3b6de90c2da65bd805571230bcf77ec433b9f419f6bf9416104d,0.25,34.435,10.230922082914455,4,c2c12,c2c12_090303_exp1_F0003_Data
266b387dadea3b6de90c2da65bd805571230bcf77ec433b9f419f6bf9416104d,0.5,37.215,5.361395962495836,4,c2c12,c2c12_090303_exp1_F0003_Data
268f2992da4d4d7bff53637a18367377580ecb114821cf8967328ba25e7961ce,0.25,5.297499999999999,5.2585256171922055,4,c2c12,c2c12_090318_exp1_F0001_Data
268f2992da4d4d7bff53637a18367377580ecb114821cf8967328ba25e7961ce,0.5,4.734999999999999,0.9739780969474282,4,c2c12,c2c12_090318_exp1_F0001_Data
26bd5e84a33ae6bc8a06be20d8be0d4b289116c1476ee82559a846648ad75f03,0.25,17.0075,7.070329435983399,4,c2c12,c2c12_090325_exp1_F0005_Data
26bd5e84a33ae6bc8a06be20d8be0d4b289116c1476ee82559a846648ad75f03,0.5,14.815,1.1585767130406168,4,c2c12,c2c12_090325_exp1_F0005_Data
26cc840a4575e2ba7031f1448e1354463ed670e61e379121e6b7ee9b009c40b1,0.25,5.9025,2.02399563570017,4,c2c12,c2c12_090325_exp1_F0007_Data
26cc840a4575e2ba7031f1448e1354463ed670e61e379121e6b7ee9b009c40b1,0.5,6.7475,2.167646573283262,4,c2c12,c2c12_090325_exp1_F0007_Data
26d74d8a47f174a76b9d78c27e510555550be5d7fdce23716413a689441386d2,0.25,33.375,17.639993386242146,4,c2c12,c2c12_090318_exp1_F0011_Data
26d74d8a47f174a76b9d78c27e510555550be5d7fdce23716413a689441386d2,0.5,29.6475,5.344794196224961,4,c2c12,c2c12_090318_exp1_F0011_Data
270da23b9f3ba720598d0d7b25636c4d4fd67e93dadde3d9f094d68c77a809d8,0.25,2.04,0.9095786570348566,4,c2c12,c2c12_090303_exp1_F0001_Data
270da23b9f3ba720598d0d7b25636c4d4fd67e93dadde3d9f094d68c77a809d8,0.5,1.4649999999999999,0.6625455959152295,4,c2c12,c2c12_090303_exp1_F0001_Data
271c885a6337e8cd1d911d57b50fd90856a85e485e3e50ea2232c130a34a56f1,0.25,2.6725,1.5275770575217036,4,c2c12,c2c12_090318_exp1_F0005_Data
271c885a6337e8cd1d911d57b50fd90856a85e485e3e50ea2232c130a34a56f1,0.5,2.91,0.9043966681348035,4,c2c12,c2c12_090318_exp1_F0005_Data
271fdc5790e343dc94372648a6b01cfddcd2243c31266a252aac3bf2a44ff57b,0.25,16.1525,6.521831925668328,4,c2c12,c2c12_090325_exp1_F0007_Data
271fdc5790e343dc94372648a6b01cfddcd2243c31266a252aac3bf2a44ff57b,0.5,22.475,1.32152689466894,4,c2c12,c2c12_090325_exp1_F0007_Data
2731673c022c394a1e0fd3d1c43b8f74a5c2823875aff479e88b3a209459fb30,0.25,43.325,9.016139232879377,4,c2c12,c2c12_090303_exp1_F0003_Data
2731673c022c394a1e0fd3d1c43b8f74a5c2823875aff479e88b3a209459fb30,0.5,38.1775,3.0032246558213607,4,c2c12,c2c12_090303_exp1_F0003_Data
27358cb1002b807202a06adb572e39720134e6ead9d16371410934d809d34673,0.25,15.4275,5.8193663744431845,4,c2c12,c2c12_090303_exp1_F0016_Data
27358cb1002b807202a06adb572e39720134e6ead9d16371410934d809d34673,0.5,14.8475,3.1263970210664755,4,c2c12,c2c12_090303_exp1_F0016_Data
273a54b9be8a2769c81c3237e81bf1e85429f2142a4b850923ca8fb5c8188254,0.25,42.1875,20.632686648455003,4,c2c12,c2c12_090318_exp1_F0018_Data
273a54b9be8a2769c81c3237e81bf1e85429f2142a4b850923ca8fb5c8188254,0.5,36.25,4.706208665157122,4,c2c12,c2c12_090318_exp1_F0018_Data
276899606c33ebdc187805f75c6531827014c16bb2b6b5c459ddfd4bf1184a45,0.25,32.87,6.594244965624698,4,c2c12,c2c12_090303_exp1_F0001_Data
276899606c33ebdc187805f75c6531827014c16bb2b6b5c459ddfd4bf1184a45,0.5,42.5475,2.2037297928738875,4,c2c12,c2c12_090303_exp1_F0001_Data
27697d84928d68e2924bb2232ba7d06557ac381932e66ab9b25394e09727b490,0.25,6.51,5.24763438767095,4,c2c12,c2c12_090318_exp1_F0003_Data
27697d84928d68e2924bb2232ba7d06557ac381932e66ab9b25394e09727b490,0.5,6.045,1.4186965848975601,4,c2c12,c2c12_090318_exp1_F0003_Data
27977595762ffb45c83a230fa23c1e06aa4752e0e814185f4b3fee4a700eba6b,0.25,41.807500000000005,12.257377030452584,4,c2c12,c2c12_090318_exp1_F0001_Data
27977595762ffb45c83a230fa23c1e06aa4752e0e814185f4b3fee4a700eba6b,0.5,25.6375,5.0431760825892225,4,c2c12,c2c12_090318_exp1_F0001_Data
27b97806dfb809b85ad7781aec06f3079bcd26e51e2a76c6fabc00f1c2fdc3f4,0.25,5.835,3.02399845678973,4,c2c12,c2c12_090325_exp1_F0001_Data
27b97806dfb809b85ad7781aec06f3079bcd26e51e2a76c6fabc00f1c2fdc3f4,0.5,9.245000000000001,2.01908395070636,4,c2c12,c2c12_090325_exp1_F0001_Data
27cefeb362a286880bf0cdeacd654e5cc99d84b45649a7122955e8c6ecd271e3,0.25,14.6975,5.747494381612449,4,c2c12,c2c12_090325_exp1_F0005_Data
27cefeb362a286880bf0cdeacd654e5cc99d84b45649a7122955e8c6ecd271e3,0.5,17.6375,2.013328504409221,4,c2c12,c2c12_090325_exp1_F0005_Data
27d1a3940e27474704b70b4ebbd636c725f5c5b460a13159e0175cf77feb6b41,0.25,33.21,6.665358204927926,4,c2c12,c2c12_090318_exp1_F0007_Data
27d1a3940e27474704b70b4ebbd636c725f5c5b460a13159e0175cf77feb6b41,0.5,27.847499999999997,8.197578402593455,4,c2c12,c2c12_090318_exp1_F0007_Data
27f21fc8b57f19461dfbb3052a62fdb8ca044f6c5ae15160aeb6df291c9f6721,0.25,23.595,5.797703568367967,4,c2c12,c2c12_090325_exp1_F0007_Data
27f21fc8b57f19461dfbb3052a62fdb8ca044f6c5ae15160aeb6df291c9f6721,0.5,27.69,6.49175374353238,4,c2c12,c2c12_090325_exp1_F0007_Data
27f9dc4f24b58f846e2c95e89a9e3dfc2c6d1b270341219e97d1eb4310116945,0.25,11.5125,4.6221522764472684,4,c2c12,c2c12_090318_exp1_F0005_Data
27f9dc4f24b58f846e2c95e89a9e3dfc2c6d1b270341219e97d1eb4310116945,0.5,11.7575,1.4754067235850596,4,c2c12,c2c12_090318_exp1_F0005_Data
2819d091e1d75fcebd19e113534f95442148251f719cb12fdd0a3a5258e4452e,0.25,61.06,14.936748865354424,4,c2c12,c2c12_090318_exp1_F0013_Data
2819d091e1d75fcebd19e113534f95442148251f719cb12fdd0a3a5258e4452e,0.5,45.64,2.5441436018170585,4,c2c12,c2c12_090318_exp1_F0013_Data
285060677a8cb439300a2b2ecfbffe701621d982239e022bbfcca406f27aa3dd,0.25,1.9000000000000001,2.718099826471917,4,c2c12,c2c12_090325_exp1_F0018_Data
285060677a8cb439300a2b2ecfbffe701621d982239e022bbfcca406f27aa3dd,0.5,4.140000000000001,1.5842769118223414,4,c2c12,c2c12_090325_exp1_F0018_Data
2851f66bab32dc24be2b87c7e1c8a53ee223f576183023252eed21c154061e38,0.25,2.3875,1.6359579252943315,4,c2c12,c2c12_090303_exp1_F0016_Data
2851f66bab32dc24be2b87c7e1c8a53ee223f576183023252eed21c154061e38,0.5,3.3949999999999996,1.4320730893824285,4,c2c12,c2c12_090303_exp1_F0016_Data
2864778a8b3d3b4834528002c4e7d74480413464d14b608be2f20a858fde11d9,0.25,11.015,8.308700259366685,4,c2c12,c2c12_090325_exp1_F0007_Data
2864778a8b3d3b4834528002c4e7d74480413464d14b608be2f20a858fde11d9,0.5,15.592500000000001,3.2344847606174723,4,c2c12,c2c12_090325_exp1_F0007_Data
2897b1ca8455bcae7742bf2ebec0736e32f0cf5611d74e7011d348f9569996db,0.25,4.685,3.7121916258009455,4,c2c12,c2c12_090303_exp1_F0003_Data
2897b1ca8455bcae7742bf2ebec0736e32f0cf5611d74e7011d348f9569996db,0.5,4.64,2.8801041647829333,4,c2c12,c2c12_090303_exp1_F0003_Data
28999ec476fab3309324518cdaf215dc69dca1fa2daaad113c991743b5443f45,0.25,13.379999999999999,2.0792145953059618,4,c2c12,c2c12_090325_exp1_F0013_Data
28999ec476fab3309324518cdaf215dc69dca1fa2daaad113c991743b5443f45,0.5,11.3475,2.0869655004335845,4,c2c12,c2c12_090325_exp1_F0013_Data
28a07e21551ee82e9465d8b63534cbbfd5df6b03fc578caa5546c7f65448caab,0.25,10.040000000000001,2.529993412376141,4,c2c12,c2c12_090303_exp1_F0005_Data
28a07e21551ee82e9465d8b63534cbbfd5df6b03fc578caa5546c7f65448caab,0.5,9.815000000000001,1.2759963427324803,4,c2c12,c2c12_090303_exp1_F0005_Data
28f27ff96254790c7e3a7008d6e92cd30b1b9a207fb312fd8ac074c1213278f0,0.25,50.1225,11.353787547187357,4,c2c12,c2c12_090318_exp1_F0013_Data
28f27ff96254790c7e3a7008d6e92cd30b1b9a207fb312fd8ac074c1213278f0,0.5,52.5275,2.279362118371423,4,c2c12,c2c12_090318_exp1_F0013_Data
29034363f19ce45e61bf03080672ce68bbf855d222436701e7ec8ad6409efc69,0.25,3.8125,1.4062331480471746,4,c2c12,c2c12_090303_exp1_F0012_Data
29034363f19ce45e61bf03080672ce68bbf855d222436701e7ec8ad6409efc69,0.5,5.735,2.3033960435264564,4,c2c12,c2c12_090303_exp1_F0012_Data
292b53e43eec449ddb063200d2495fadfceb0a2e4d62e29ce044ebc3a1b7f6b6,0.25,22.915,12.614522054626828,4,c2c12,c2c12_090318_exp1_F0003_Data
292b53e43eec449ddb063200d2495fadfceb0a2e4d62e29ce044ebc3a1b7f6b6,0.5,29.655,2.6819955257233357,4,c2c12,c2c12_090318_exp1_F0003_Data
296cf9c323f6a1e7595cd97ccf44c445b1c25974535e9297ae8132982a6f2f13,0.25,13.4375,6.591936361950105,4,c2c12,c2c12_090325_exp1_F0011_Data
296cf9c323f6a1e7595cd97ccf44c445b1c25974535e9297ae8132982a6f2f13,0.5,11.0475,2.3243260672002677,4,c2c12,c2c12_090325_exp1_F0011_Data
29701fa0809845c5d4e4e811eb77e0c7da52962c2e916e1a0ca05160937a6288,0.25,7.0675,4.798613515033969,4,c2c12,c2c12_090318_exp1_F0018_Data
29701fa0809845c5d4e4e811eb77e0c7da52962c2e916e1a0ca05160937a6288,0.5,9.6525,1.217220193720101,4,c2c12,c2c12_090318_exp1_F0018_Data
29783bb354a25bc0a33ef91b98f531db26c95b8b727ca8e196a335da37d8cc5f,0.25,14.515,6.706039566440587,4,c2c12,c2c12_090318_exp1_F0007_Data
29783bb354a25bc0a33ef91b98f531db26c95b8b727ca8e196a335da37d8cc5f,0.5,13.605,1.4786593026567465,4,c2c12,c2c12_090318_exp1_F0007_Data
2989525258a4ca4f6ab551e31f43b68a281b2e743a8b7b74665b0f76528acd27,0.25,31.03,7.304934405363727,4,c2c12,c2c12_090303_exp1_F0010_Data
2989525258a4ca4f6ab551e31f43b68a281b2e743a8b7b74665b0f76528acd27,0.5,29.765,1.5617618256315522,4,c2c12,c2c12_090303_exp1_F0010_Data
29c2bcaf92a75294ebc7ec5f79f1ba3a15aaa04ecc75a635f4b8bba5db060e28,0.25,4.885,2.0565748223684936,4,c2c12,c2c12_090325_exp1_F0016_Data
29c2bcaf92a75294ebc7ec5f79f1ba3a15aaa04ecc75a635f4b8bba5db060e28,0.5,6.095,1.551697994671214,4,c2c12,c2c12_090325_exp1_F0016_Data
29e8e36ac26a3ad4f4c7f6c224cff1087e2c31892055e5b6ab24ac2918484a28,0.25,6.404999999999999,2.740979143785422,4,c2c12,c2c12_090325_exp1_F0018_Data
29e8e36ac26a3ad4f4c7f6c224cff1087e2c31892055e5b6ab24ac2918484a28,0.5,8.9475,0.40524683835904196,4,c2c12,c2c12_090325_exp1_F0018_Data
2a1c42839f249178747b0ffe54151d5e860e1fbf0523bf099da256ef6cfff88d,0.25,14.8925,7.476939547702658,4,c2c12,c2c12_090303_exp1_F0005_Data
2a1c42839f249178747b0ffe54151d5e860e1fbf0523bf099da256ef6cfff88d,0.5,15.0775,1.5576558242007978,4,c2c12,c2c12_090303_exp1_F0005_Data
2a24ce00c7200f3f9b5f09dccd241418bbd0a44fd93ef19e6e5bf91d701f6221,0.25,24.0625,4.256347221111861,4,c2c12,c2c12_090325_exp1_F0016_Data
2a24ce00c7200f3f9b5f09dccd241418bbd0a44fd93ef19e6e5bf91d701f6221,0.5,15.13,1.8244085799695926,4,c2c12,c2c12_090325_exp1_F0016_Data
2a73eb16a953bac2e13033c59042fe41384645deb312017fa7a490e345826288,0.25,6.8100000000000005,4.2507332700762746,4,c2c12,c2c12_090303_exp1_F0007_Data
2a73eb16a953bac2e13033c59042fe41384645deb312017fa7a490e345826288,0.5,7.535,1.9977403902075632,4,c2c12,c2c12_090303_exp1_F0007_Data
2ae21dd5b099e2bee88500a407d819d003b3703fc870b7c5a9c581d7d955826c,0.25,13.7025,3.6649909049455123,4,c2c12,c2c12_090303_exp1_F0001_Data
2ae21dd5b099e2bee88500a407d819d003b3703fc870b7c5a9c581d7d955826c,0.5,16.4375,1.67972964094424,4,c2c12,c2c12_090303_exp1_F0001_Data
2b2ff3cf21c18f0045802f6ccc8417d4b8399fd8d62bfff68460ad8fcafaee83,0.25,9.125,5.911753828884736,4,c2c12,c2c12_090303_exp1_F0012_Data
2b2ff3cf21c18f0045802f6ccc8417d4b8399fd8d62bfff68460ad8fcafaee83,0.5,8.635,1.5668758725565979,4,c2c12,c2c12_090303_exp1_F0012_Data
2b53b4cd27cd2ab86e9e78ef6602ef4e2cc274270320ffe20c1618bb249652b3,0.25,32.2375,24.363403395256586,4,c2c12,c2c12_090318_exp1_F0011_Data
2b53b4cd27cd2ab86e9e78ef6602ef4e2cc274270320ffe20c1618bb249652b3,0.5,46.0625,5.127243411424892,4,c2c12,c2c12_090318_exp1_F0011_Data
2b77c715471240d64e5a32a0b964b1bf296abb38c6e3fa9575893747686ae54b,0.25,46.735,13.867728725353697,4,c2c12,c2c12_090303_exp1_F0003_Data
2b77c715471240d64e5a32a0b964b1bf296abb38c6e3fa9575893747686ae54b,0.5,46.9725,2.082984637485355,4,c2c12,c2c12_090303_exp1_F0003_Data
2bc37c6712b947d6657e5bb2b4cfa07c866b1e5694bb5231ca18e9408fae9d20,0.25,25.6,3.2201966813638383,4,c2c12,c2c12_090325_exp1_F0001_Data
2bc37c6712b947d6657e5bb2b4cfa07c866b1e5694bb5231ca18e9408fae9d20,0.5,24.4075,2.0040355119940694,4,c2c12,c2c12_090325_exp1_F0001_Data
2be268c21d8d608d68b48768fb89e30f368434f4380361ebf69dc09a6874921b,0.25,21.884999999999998,9.224989611556932,4,c2c12,c2c12_090303_exp1_F0007_Data
2be268c21d8d608d68b48768fb89e30f368434f4380361ebf69dc09a6874921b,0.5,32.255,2.1722108553268953,4,c2c12,c2c12_090303_exp1_F0007_Data
2bf4cbde306ed98b6e5e7f528e1c9d03cad6b11356cc9d20a92498c9a0e8b67e,0.25,14.7475,13.249883961756042,4,c2c12,c2c12_090303_exp1_F0012_Data
2bf4cbde306ed98b6e5e7f528e1c9d03cad6b11356cc9d20a92498c9a0e8b67e,0.5,23.22,6.886658599543516,4,c2c12,c2c12_090303_exp1_F0012_Data
2c462f6d3b4156f5b7efe6677d75a50b9c874ecfee523e22e573d3ab7988d6f2,0.25,19.235,6.143660689415283,4,c2c12,c2c12_090318_exp1_F0005_Data
2c462f6d3b4156f5b7efe6677d75a50b9c874ecfee523e22e573d3ab7988d6f2,0.5,17.7675,3.2968305486734772,4,c2c12,c2c12_090318_exp1_F0005_Data
2c4add611fb5d636933a4efcba5f4381aa0ad0ae38ea408443eac32929950126,0.25,19.8425,6.27884477166514,4,c2c12,c2c12_090325_exp1_F0001_Data
2c4add611fb5d636933a4efcba5f4381aa0ad0ae38ea408443eac32929950126,0.5,25.08,1.836972146404693,4,c2c12,c2c12_090325_exp1_F0001_Data
2c8c7a9e8ab00924facf4f7c09429906c895406e5f7e1d4491c1cfe271e95b8b,0.25,10.33,4.3322973120505015,4,c2c12,c2c12_090303_exp1_F0007_Data
2c8c7a9e8ab00924facf4f7c09429906c895406e5f7e1d4491c1cfe271e95b8b,0.5,17.7775,2.6642994701547096,4,c2c12,c2c12_090303_exp1_F0007_Data
2d645dc0b317f31c46eca10ee7aeb144de2b2e429938e3114eae10440c369eaa,0.25,18.4525,5.013949707233476,4,c2c12,c2c12_090318_exp1_F0005_Data
2d645dc0b317f31c46eca10ee7aeb144de2b2e429938e3114eae10440c369eaa,0.5,19.5325,1.108644066716936,4,c2c12,c2c12_090318_exp1_F0005_Data
2d72658619b50da653afebd75886d048a54016c574ca4f05b5088482c08a06dd,0.25,19.9225,7.792720427852309,4,c2c12,c2c12_090303_exp1_F0005_Data
2d72658619b50da653afebd75886d048a54016c574ca4f05b5088482c08a06dd,0.5,23.1825,2.260993513185445,4,c2c12,c2c12_090303_exp1_F0005_Data
2db4c0fcedb30332df1c5f3257568bb813a8b25201405f248582529d36ffee6f,0.25,9.92,14.314403003036256,4,c2c12,c2c12_090325_exp1_F0003_Data
2db4c0fcedb30332df1c5f3257568bb813a8b25201405f248582529d36ffee6f,0.5,5.37,2.787149081050384,4,c2c12,c2c12_090325_exp1_F0003_Data
2dc85601b429864deb6dedd71d256d105e8dfb7677aeffb9b21da3a23ac785b2,0.25,25.729999999999997,9.73348173402851,4,c2c12,c2c12_090318_exp1_F0001_Data
2dc85601b429864deb6dedd71d256d105e8dfb7677aeffb9b21da3a23ac785b2,0.5,26.009999999999998,6.25881245391914,4,c2c12,c2c12_090318_exp1_F0001_Data
